datetime,symbol,predicted_log_return,actual_log_return,weight_relative,weight_sign
2024-08-15 15:53:00,AMAT,-0.00010613531,-0.0011336263081682674,0.0,-1.0
2024-08-15 15:54:00,AMAT,2.400092e-06,0.0005433563015362353,1.0,1.0
2024-08-15 15:55:00,AMAT,0.00022022438,0.0011094195569567589,1.0,1.0
2024-08-15 15:56:00,AMAT,0.00017442812,-0.0015110022706750215,1.0,1.0
2024-08-15 15:57:00,AMAT,2.0675394e-05,-7.088428144008674e-05,1.0,1.0
2024-08-15 15:58:00,AMAT,7.665e-05,0.0024779650896835648,1.0,1.0
2024-08-15 15:59:00,AMAT,-0.00018595751,-0.019324732737768358,0.0,-1.0
2024-08-16 13:40:00,AMAT,0.00011854422,-0.001438435230760149,1.0,1.0
2024-08-16 13:41:00,AMAT,-4.2622098e-05,0.0,0.0,-1.0
2024-08-16 13:42:00,AMAT,0.00019129987,-0.00036905230523487376,1.0,1.0
2024-08-16 13:43:00,AMAT,0.00022337782,0.0009446747128398769,1.0,1.0
2024-08-16 13:44:00,AMAT,0.00044269953,-0.0007195797964669737,1.0,1.0
2024-08-16 13:45:00,AMAT,2.953839e-05,-0.0004800076893394234,1.0,1.0
2024-08-16 13:46:00,AMAT,0.00015840608,-0.000672398084985204,1.0,1.0
2024-08-16 13:47:00,AMAT,-2.850523e-05,0.00014412336985447638,0.0,-1.0
2024-08-16 13:48:00,AMAT,0.00014422591,0.0001921321875357762,1.0,1.0
2024-08-16 13:49:00,AMAT,0.0001375848,-0.003223093589970638,1.0,1.0
2024-08-16 13:50:00,AMAT,-0.0005347249,0.0021418695391304254,0.0,-1.0
2024-08-16 13:51:00,AMAT,-0.00010912492,0.0008410530479325828,0.0,-1.0
2024-08-16 13:52:00,AMAT,-3.8022994e-05,-0.0007689350628776737,0.0,-1.0
2024-08-16 13:53:00,AMAT,-0.00027221953,-0.0005684307569246982,0.0,-1.0
2024-08-16 13:54:00,AMAT,2.1843136e-05,0.0007366858320150271,1.0,1.0
2024-08-16 13:55:00,AMAT,-0.0003550771,-0.0008415586161323318,0.0,-1.0
2024-08-16 13:56:00,AMAT,-0.000116958276,0.0012500602618272794,0.0,-1.0
2024-08-16 13:57:00,AMAT,-0.00039053746,-0.0001681863508729009,0.0,-1.0
2024-08-16 13:58:00,AMAT,0.00019057079,0.00045644001609179696,1.0,1.0
2024-08-16 13:59:00,AMAT,-4.3655873e-05,-0.0007068498171234339,0.0,-1.0
2024-08-16 14:00:00,AMAT,0.00030401765,0.0007068498171234339,1.0,1.0
2024-08-16 14:01:00,AMAT,0.0002446851,0.0002881705989876693,1.0,1.0
2024-08-16 14:02:00,AMAT,-0.00033285114,-2.401104508198415e-05,0.0,-1.0
2024-08-16 14:03:00,AMAT,-0.00016743,-0.0011051317672903238,0.0,-1.0
2024-08-16 14:04:00,AMAT,-0.00034072303,-0.0026235678702555276,0.0,-1.0
2024-08-16 14:05:00,AMAT,-0.0006189739,0.001733770420818459,0.0,-1.0
2024-08-16 14:06:00,AMAT,0.00013719515,-0.0012036882456714082,1.0,1.0
2024-08-16 14:07:00,AMAT,-0.0010238083,-4.817767929043981e-05,0.0,-1.0
2024-08-16 14:08:00,AMAT,-0.00037961898,4.817767929043981e-05,0.0,-1.0
2024-08-16 14:09:00,AMAT,-0.00019944769,0.00043349469647857575,0.0,-1.0
2024-08-16 14:10:00,AMAT,-0.00041457516,0.0007461339776932974,0.0,-1.0
2024-08-16 14:11:00,AMAT,-0.00018600217,0.00016840484564539793,0.0,-1.0
2024-08-16 14:12:00,AMAT,-0.00017437525,-0.0008904612936913026,0.0,-1.0
2024-08-16 14:13:00,AMAT,0.00019825091,0.00028888514609004545,1.0,1.0
2024-08-16 14:14:00,AMAT,0.00019145403,0.0003369272269067025,1.0,1.0
2024-08-16 14:15:00,AMAT,-0.00024827875,0.0002646489206945546,0.0,-1.0
2024-08-16 14:16:00,AMAT,-0.00037079942,0.00033672463458866986,0.0,-1.0
2024-08-16 14:17:00,AMAT,-0.00018853653,-7.214573441505223e-05,0.0,-1.0
2024-08-16 14:18:00,AMAT,-0.00012794256,-0.0002164684385439486,0.0,-1.0
2024-08-16 14:19:00,AMAT,0.00018683277,0.0002164684385439486,1.0,1.0
2024-08-16 14:20:00,AMAT,-9.312376e-05,-0.0008902256227019123,0.0,-1.0
2024-08-16 14:21:00,AMAT,-3.0692623e-05,0.0003369353356710292,0.0,-1.0
2024-08-16 14:22:00,AMAT,-3.2640113e-05,0.0005287595515817145,0.0,-1.0
2024-08-16 14:23:00,AMAT,0.00015078422,0.0007149923912921352,1.0,1.0
2024-08-16 14:24:00,AMAT,-0.00014387604,0.0013516546856280343,0.0,-1.0
2024-08-16 14:25:00,AMAT,0.00016444613,-0.000813463782094459,1.0,1.0
2024-08-16 14:26:00,AMAT,-7.5091106e-05,-0.00017103642348814674,0.0,-1.0
2024-08-16 14:27:00,AMAT,0.00023463019,0.0003602954461605634,1.0,1.0
2024-08-16 14:28:00,AMAT,8.319804e-05,0.0004801920860577624,1.0,1.0
2024-08-16 14:29:00,AMAT,2.4742305e-05,0.0001531327776982394,1.0,1.0
2024-08-16 14:30:00,AMAT,-9.330155e-05,-0.0001051262488012128,0.0,-1.0
2024-08-16 14:31:00,AMAT,-7.616738e-05,0.0002399980811675917,0.0,-1.0
2024-08-16 14:32:00,AMAT,-6.623749e-05,-0.0002399980811675917,0.0,-1.0
2024-08-16 14:33:00,AMAT,9.6914184e-05,-4.800652889702661e-05,1.0,1.0
2024-08-16 14:34:00,AMAT,8.131398e-05,0.00014401267336427992,1.0,1.0
2024-08-16 14:35:00,AMAT,4.454358e-05,0.0,1.0,1.0
2024-08-16 14:36:00,AMAT,-6.137675e-05,-0.0008643872993063795,0.0,-1.0
2024-08-16 14:37:00,AMAT,4.3804896e-05,4.804112321110665e-05,1.0,1.0
2024-08-16 14:38:00,AMAT,8.8774585e-05,-3.843204925857435e-06,1.0,1.0
2024-08-16 14:39:00,AMAT,8.303172e-05,2.786290107703593e-05,1.0,1.0
2024-08-16 14:40:00,AMAT,-1.7470455e-05,-2.450009596000058e-05,0.0,-1.0
2024-08-16 14:41:00,AMAT,9.20864e-05,-0.0016342139398863864,1.0,1.0
2024-08-16 14:42:00,AMAT,-3.385795e-05,-0.000890589894105176,0.0,-1.0
2024-08-16 14:43:00,AMAT,7.889177e-05,-0.000843180526713283,1.0,1.0
2024-08-16 14:44:00,AMAT,1.2055592e-05,0.0003855421734506592,1.0,1.0
2024-08-16 14:45:00,AMAT,-5.3073414e-05,0.0003613108396427478,0.0,-1.0
2024-08-16 14:46:00,AMAT,3.658229e-05,-0.0005473163808309423,1.0,1.0
2024-08-16 14:47:00,AMAT,4.8572037e-05,-0.0003923634743561166,1.0,1.0
2024-08-16 14:48:00,AMAT,-0.000109843,0.000385616509165132,0.0,-1.0
2024-08-16 14:49:00,AMAT,-6.219035e-05,-0.0005784805406214844,0.0,-1.0
2024-08-16 14:50:00,AMAT,-9.744967e-05,4.8219495151435865e-05,0.0,-1.0
2024-08-16 14:51:00,AMAT,-2.4151723e-05,-4.8219495151435865e-05,0.0,-1.0
2024-08-16 14:52:00,AMAT,-0.0002021897,0.0010602921616014171,0.0,-1.0
2024-08-16 14:53:00,AMAT,-0.00023084042,0.000448358046688746,0.0,-1.0
2024-08-16 14:54:00,AMAT,8.6602544e-05,0.00018487109386100542,1.0,1.0
2024-08-16 14:55:00,AMAT,-4.077805e-05,-0.0002960990773956951,0.0,-1.0
2024-08-16 14:56:00,AMAT,-0.00011029413,-3.8523398153245125e-05,0.0,-1.0
2024-08-16 14:57:00,AMAT,9.1339294e-05,8.667555899144475e-05,1.0,1.0
2024-08-16 14:58:00,AMAT,4.5987024e-05,0.00019258546039235824,1.0,1.0
2024-08-16 14:59:00,AMAT,-0.0001614276,2.407057492703757e-05,0.0,-1.0
2024-08-16 15:00:00,AMAT,-5.4428278e-05,4.8139411745751204e-05,0.0,-1.0
2024-08-16 15:01:00,AMAT,8.627008e-05,-0.00033702455783579666,1.0,1.0
2024-08-16 15:02:00,AMAT,-8.752783e-05,0.0,0.0,-1.0
2024-08-16 15:03:00,AMAT,5.7467885e-05,-7.223432819269959e-05,1.0,1.0
2024-08-16 15:04:00,AMAT,-0.00030614642,0.0013475145212407114,0.0,-1.0
2024-08-16 15:05:00,AMAT,6.527018e-05,0.00024043663408335192,1.0,1.0
2024-08-16 15:06:00,AMAT,-0.00018560396,-0.001395337874042113,0.0,-1.0
2024-08-16 15:07:00,AMAT,-0.00012190683,-7.222563290909534e-05,0.0,-1.0
2024-08-16 15:08:00,AMAT,-0.0005377911,2.3594280459171557e-05,0.0,-1.0
2024-08-16 15:09:00,AMAT,-0.00016283584,-0.0011076052267178227,0.0,-1.0
2024-08-16 15:10:00,AMAT,-1.51483255e-05,0.0005782853999525273,0.0,-1.0
2024-08-16 15:11:00,AMAT,1.5829177e-05,0.0001686036012911174,1.0,1.0
2024-08-16 15:12:00,AMAT,0.00017524714,0.0003130455747673011,1.0,1.0
2024-08-16 15:13:00,AMAT,3.343702e-05,-0.000505737725567279,1.0,1.0
2024-08-16 15:14:00,AMAT,0.0001663655,0.00045710168948165375,1.0,1.0
2024-08-16 15:15:00,AMAT,0.00017401502,-0.0017346258770674083,1.0,1.0
2024-08-16 15:16:00,AMAT,-0.00012553399,0.0003858396883975601,0.0,-1.0
2024-08-16 15:17:00,AMAT,-8.332361e-05,4.8219495151435865e-05,0.0,-1.0
2024-08-16 15:18:00,AMAT,1.5962081e-05,-0.001182047491897542,1.0,1.0
2024-08-16 15:19:00,AMAT,-8.628478e-05,-0.00048287018973436346,0.0,-1.0
2024-08-16 15:20:00,AMAT,3.0135061e-05,-0.0004589427489101183,1.0,1.0
2024-08-16 15:21:00,AMAT,0.00021859138,0.000579682157192174,1.0,1.0
2024-08-16 15:22:00,AMAT,3.3048605e-06,-2.4146715444040012e-05,1.0,1.0
2024-08-16 15:23:00,AMAT,-0.00016867493,0.0004586879192016724,0.0,-1.0
2024-08-16 15:24:00,AMAT,-7.569346e-05,-0.00019310611240896947,0.0,-1.0
2024-08-16 15:25:00,AMAT,-7.854734e-05,-0.0003047007232330756,0.0,-1.0
2024-08-16 15:26:00,AMAT,-3.4386337e-06,0.000449533803362101,0.0,-1.0
2024-08-16 15:27:00,AMAT,-0.000100958,0.0001930781489800637,0.0,-1.0
2024-08-16 15:28:00,AMAT,-7.847592e-05,-0.00014480511670011964,0.0,-1.0
2024-08-16 15:29:00,AMAT,3.9118863e-06,-0.00012068695026723475,1.0,1.0
2024-08-16 15:30:00,AMAT,-9.11241e-05,-0.0001448435691981942,0.0,-1.0
2024-08-16 15:31:00,AMAT,-6.804346e-05,-2.4142634686974418e-05,0.0,-1.0
2024-08-16 15:32:00,AMAT,-0.00018599322,7.242615553071374e-05,0.0,-1.0
2024-08-16 15:33:00,AMAT,-3.2874494e-05,-0.0002655882191024972,0.0,-1.0
2024-08-16 15:34:00,AMAT,-0.00020487775,-0.0012081089733815276,0.0,-1.0
2024-08-16 15:35:00,AMAT,-0.00012596979,0.0002175673560849134,0.0,-1.0
2024-08-16 15:36:00,AMAT,-3.81449e-05,-0.00016921496384103563,0.0,-1.0
2024-08-16 15:37:00,AMAT,-0.00012580915,9.669777119114542e-05,0.0,-1.0
2024-08-16 15:38:00,AMAT,3.6923695e-05,-4.834771678829952e-05,1.0,1.0
2024-08-16 15:39:00,AMAT,-5.248487e-05,0.0001692067831786659,0.0,-1.0
2024-08-16 15:40:00,AMAT,-0.00038878896,2.4170060546779837e-05,0.0,-1.0
2024-08-16 15:41:00,AMAT,-0.00018161464,-0.0003867910892871862,0.0,-1.0
2024-08-16 15:42:00,AMAT,-2.495237e-05,-0.0007745152471052563,0.0,-1.0
2024-08-16 15:43:00,AMAT,-0.00013985654,-0.0003383432202328507,0.0,-1.0
2024-08-16 15:44:00,AMAT,-0.00015218303,0.0007259177128124961,0.0,-1.0
2024-08-16 15:45:00,AMAT,-0.00023423195,-0.00033917995708776516,0.0,-1.0
2024-08-16 15:46:00,AMAT,-1.3854978e-05,-0.0007741094436983786,0.0,-1.0
2024-08-16 15:47:00,AMAT,-0.00019184822,0.00016949357780937646,0.0,-1.0
2024-08-16 15:48:00,AMAT,-0.00016069072,0.0008470372355766642,0.0,-1.0
2024-08-16 15:49:00,AMAT,-0.0002496043,0.001286124060990268,0.0,-1.0
2024-08-16 15:50:00,AMAT,5.7566427e-05,0.0022395128768533112,1.0,1.0
2024-08-16 15:51:00,AMAT,0.00025311194,0.00019282684209365186,1.0,1.0
2024-08-16 15:52:00,AMAT,-5.753078e-05,0.0023110265461419033,0.0,-1.0
2024-08-16 15:53:00,AMAT,0.00024456048,0.001153513537498263,1.0,1.0
2024-08-16 15:54:00,AMAT,0.00020092411,-0.001009251557492874,1.0,1.0
