date_ny,symbol,dividend,div_event_flag,div_amount,div_negative_flag,split_ratio,split_flag,split_mult,split_nonpos_flag,shares_out,shares_out_nonpos_flag,shares_out_ffill,log_shares_out,shares_out_roll_mean_252,shares_out_roll_std_252,shares_out_roll_z_252,earnings_flag,eps_estimate,eps_actual,eps_surp_pct,eps_surp_pct_calc,eps_surp_pct_final,eps_surp_winsor,eps_surp_rz_8,dividend_iqr_outlier,div_amount_iqr_outlier,split_ratio_iqr_outlier,split_mult_iqr_outlier,shares_out_iqr_outlier,log_shares_out_iqr_outlier,eps_estimate_iqr_outlier,eps_actual_iqr_outlier,eps_surp_pct_final_iqr_outlier,eps_surp_winsor_iqr_outlier,div_amount_rz_8,eps_estimate_rz_8,eps_actual_rz_8,5d_before_earnings_flag,year,month,day
2025/3/11,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.533375610071904,0.0232123345458809,0.8363084940687918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,11
2025/3/12,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.53344820845183,0.0232443044520082,0.8320349704544272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,12
2025/3/13,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.53352080683176,0.0232760040126277,0.8277828005862795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,13
2025/3/14,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.53359340521168,0.0233074343307996,0.82355171039766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,14
2025/3/18,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533440532092087,0.0234208548239383,-0.763705992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,18
2025/3/19,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53336537492558,0.02344772834211,-0.759625399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,19
2025/3/20,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533290217759067,0.0234743304681397,-0.755562885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,20
2025/3/21,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53321506059256,0.0235006621236534,-0.751518216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,21
2025/3/24,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53298958909304,0.0235780432823008,-0.739489022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,24
2025/3/25,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.532914431926528,0.0236033020051711,-0.735513489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,25
2025/3/26,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.532839274760025,0.023628294667056,-0.731554693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,26
2025/3/27,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53276411759352,0.0236530221113452,-0.727612421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,27
2025/3/28,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53268896042701,0.023677485168974,-0.723686464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,28
2025/3/31,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.532463488927483,0.0237492961477274,-0.712004428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,31
2025/4/2,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53231317459447,0.0237958628877515,-0.704294261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,2
2025/4/3,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53223801742796,0.0238187563970863,-0.700461948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,3
